label,text
0,"The dentist was very nice. I really like him. However, his staff is terrible. Not only was the hygienist extremely aggressive with the tools, she was also very rude and abrasive. I have perfect teeth and I have never had any work done in my life. I've been to two dentists since this visit and they have all said my teeth are in great condition. The hygienist at Alameda spent the whole visit trying to upsell me on services that are totally unnecessary for me. I have confirmed this with two dentists since this appointment. Then on top of all of it, they have been harassing me by email and multiple phone messages for over a year since I went here to schedule another appointment even after I asked them stop calling. It's a shame such a nice doctor has to be ruined by his terrible staff and business procedures."
2,"Well.....what to say ....\n\nWe got a deal on Itison for two hotdogs and a half pint of Innis and Gunn or a glass for wine for \u00a39. Good deal! \nSmaller than I thought, we had reserved a table and when I arrived people were already sitting there, which was no problem as i was early. My partner arrived and we sat at another table until ours became free, we would have just sat at the other table for the duration but the door was opening continually and a very cold breeze would catch you and so we waitied on the table further away from the door. Id imagine that this pub isnt all that warm most of the time and I am a total girl and need heat in this weather. We ordered two chilli dogs and they arrived with fries in a wooden box, nice touch, The cocktails here are only \u00a36.95...so yes i ordered a Margarita! was pretty poor to be honest! The hotdog meal was okay and I dont think i would have paid full price for the meal. Beer selection was okay but i have been in pubs with a much better selection. \nI go the impression that Jeremiah is trying to be the next Hanging Bat, but just not at good as!"
1,"It's expensive, and in my opinion, not really worth the money.\n\nWe got the lobster mac 'n cheese, alcoholic tiramisu shake, funghi, and rising sun burger. \n\nThe lobster mac 'n cheese was good, with nice chunks of lobster and a creamy but still liquid pasta sauce (and campanelle pasta! nice touch), but there was just so little of it. It came in the same small, shallow cast iron dish that their dips came in (as we saw at the other table), and for a price of $17, too steep for my mac 'n cheese wallet.\n\nThe alcoholic tiramisu shake was not very noticeably alcoholic. And the shakes themselves are pretty much the same price as their burgers, but we just figured go big or go home. It was pretty delicious and a bit too sweet when it melted and tasted like liquefied tiramisu, which was the closest thing to refreshing when I got sick of all the savory orders.\n\nThe funghi was moderately disappointing, the not-disappointed side mainly because I was hungry.. It consisted of a beef patty, roasted portabello mushroom, carmelized onion, truffle oil, gruyere cheese, frisee as vegetation, and aioli...what type, I'm not completely sure. It was $16.50, pretty large and beefy, with a meaty portabello...but still, a bit bland for my palate...there wasn't much sha-zam in the burger, mushroom afficionado or not.\n\nThe rising sun burger was supposed to be the showstopper...the idea of it sounds absolutely ingenious, and I was initially very excited for it. Built of a Kobe beef patty, teriyaki glaze, nori furikake, crispy yam, spicy mayo and tempura avocado, it sounds like someone took a delicious burger and prepared it with a Japanese pantry. And the individual points were all present with the burger, but I felt like the burger was overwhelming my salty and sweet taste buds. The teriyaki glaze was way too much, either too sweet and salty or too much sheer quantity for the burger. The nori furikake was actually kind of salty too, which disillusioned me from furikake for a while...the tempura avocado was soggy and the batter, too thick and not crispy. Which I guess happens when you deep fry and avocado and then stuff it between a huge slab of ground beef and a tower of toppings. After finishing it I felt the need to chug my glass of water...so the burger cost me $17 and an extra trip to the bathroom.\n\nIn foresight of these issues, we ordered two sides of raw onion...very nicely, thinly sliced, in a way that let it melt in your mouth so that you only tasted the sweetness of the onion, but yet it was a full indisputable bite of onion. Delectable. Those onions were a side dish to everything that night, they just seemed to make everything better.\n\nHolstein's is alright, you know? It really has some great concepts with the creative gourmet burgers and alcoholic milk shakes, but a little better execution would be valued. I'd give it a 2.5 - 2.7 stars if I could, mostly due to the steep prices for what was a semi-disappointing meal."
0,"I went in today to pick out a puppy for my husband's birthday.  I knew I wanted a maltese or poodle mix, and asked about the two females near the front of the store (apricot malti-poo, chocolate shitzu-poo). The employee (older white female, red hair) let me see the chocolate in a private room. I fell in love with her, but she wasn't \""ready to go home\"" today. When I asked why she wasn't ready and when she might be, the employee was extremely defensive and rude.  I tried to clarify when I could buy her, and was repeatedly told, \""I ALREADY told you, she's just not ready yet.\"" Very disappointed, because this baby girl would have been the perfect fit for our family. I informed another employee about the rude behavior of the older lady, and she apologized, although she didn't seem very surprised."
1,"If you can find the place... Avoid it.\n\nIt's a tiny hole in the wall of a bar; which is acceptable, considering I live in Chicago and tight bars are our specialty.  I went with friends to see our friend Lola perform in her drag show of the evening.  It was fun enough as money and props flew around the bar's open floor 'stage' area.\n\nHad it not been for the somewhat under attentive bartenders and the overwhelming amount of cigarette smoke I would have had myself a fantastic time.\n\nNot being a smoker and living in a city where smoking is prohibited in bar and within 15 feet of a public building; I must say... It made me appreciate the Chicago law even more so.  If I were management; I'd figure out how to give your smokers appropriate areas to enjoy their death sticks, away from those of us who'd rather not die as a result of their desire to do so.\n\nIf you're looking for a good night out, somewhere you can let loose and enjoy yourself... You may want to venture somewhere else."
1,"Decent sandwiches, but what I really like is the fact that they are tied in with Everything Bagel's. \n\nHowever, why is Everything Bagel's always out of salt bagels? Seriously., I stop there at 7:55 in the morning and they're already out of salt bagels? A couple of times they said they didn't even make them that day.\n\nOne request, if you say you make Salt bagels and you have a bin marked Salt Bagels, MAKE SOME DAMN SALT BAGELS!!!"
3,"Went there last night for pick up.  I ordered the chicken pad thai, which was great.  Loved how they added bean sprouts and green onions! My girlfriend ordered yellow curry with chicken on stickey rice.  Yup what a great combo.  We also had veggie egg rolls, which are cooked perfectly, not to crispy and not too gooey.  The staff was very nice and will def be going back, and recommend that you try them out if the thai bug strikes!"
4,"This place is excellent! Probably in my top 3 favorite places to get breakfast in the valley. \n\nWeekends usually have a bit of a wait for a table, but once you order the food comes out within a couple of minutes! \n\nThe berry bliss pancakes are a must try! So delicious, with cream drizzled on top and in between the pancakes! \n\nThe California scrambler is also a GREAT dish if you are wanting an egg breakfast! \n\nBiscuits and gravy are very delicious, better than most places I've tried. Creamy sausage gravy with some thick and yummy biscuits! \n \nDefinitely must try this place! You won't be disappointed! Great service and amazing food!"
0,"My dentist in Chandler sent me here. In fairness, I won't be going back there, either. Both determined that I needed a root canal on a tooth with a dead nerve. Fine. Did it. everyone got their money (which, as a previous reviewer remarked, seems the paramount concern). A month later I noticed that tooth hurt - significantly enough that I felt I needed to go back. Thankfully, I only had a temporary crown on it but even still - that was a couple hundred dollars out of pocket. Dr. Hardy 'tests' my teeth and basically throws his hands up and says 1) leave it alone, take some steroids and antibiotics and 'see if it goes away' 2) redo all the work and put some medicine directly into the canal and see if it improves 3) pull tooth 4) surgery (not recommended). 5) Go to an Ear Nose Throat doctor and see if it is my sinuses. I just looked at him incredulously. He stared at me blankly. I said \""I'm not the one who went to dental school.\"" Why does it hurt out of nowhere? Shouldn't it not hurt at all? How can we NOT KNOW what is going wrong to the point where we're going to play \""Pin the Tooth on the Nerve Ending\"" three or four more times until we figure it out? I seriously can't believe with all that equipment - with all their diplomas and training - everything is as much of a guessing game as it appears. Don't waste your time or money. Dr. Hardy's 'gee whiz' attitude almost made me burst into flames right there. I'll find someone else. Thankfully there are several hundred to choose from in the greater Phoenix metro area. Do yourself a favor and avoid this one."
1,"I tried to like this restaurant but I just couldn't do it after three chances I gave it. The prices are cheap but what you pay is what you get. Nasty old fish,poorly put together sushi rolls,under cooked doughy tempura vegetables,really dirty floors,and horrid customer service. I will not be returning."
0,"This is the worst Starbucks I have ever gone to. They finally got rid of the disgusting couches that were a hang out spot for homeless people, but there is still a seedy crowd that hangs out around the store. The tables are always dirty, there are crumbs and litter all over the floor, the bathroom was gross.... I wish it was enjoyable, because the location would be great for studying. I didn't notice it being any quicker than any other Starbucks. I avoid this store from now on."
4,"I have a way of ALWAYS getting my orders wrong, or the restaurant is out of what I want. It is litterally comical!! Not at Jimmy Johns. I eat at Jimmy Johns anywhere I can find one, and have had only 1 messed up order. \n\nThis location is new, and I didn't ever experience the \""NEW\"" feel. Same great, guality, speedy service I have come to expect from Jimmy Johns!!"
3,"Buy pre-sale tickets.  Once you show it to the bouncer, you skip EVERY line.  I've never gotten into a club that fast before.  It only took 5 minutes to get into the club.  Now, the bar line, thats a whole different story...\n\nSince the last time I came to XS years ago, the music and type of dancing has changed a lot.  Its much more of the EDC crowd so its not much of the traditional \""grinding with a girl\"" anymore.  So much more jumping up and down and telling the person next to you how awesome the (insert celebrity DJ) and (insert B-rated celebrity next to him) is.\n\nThe venue size-wise is really big and the grand entranceway makes you feel like an A-lister.  And the pool area gives guests a breather from the hot sweaty mess that is inside.  Warning though, the last few times it was cold and windy out there.  On the plus side, there's a bar and some gambling tables in the pool area in order to hang out for a little bit and not fight with the bar line inside.  We got table service outside last time but we probably wouldn't do it again.  All the girls got really cold sitting down in their thin dresses.  The solution was either a boyfriend or more alcohol, both of which was fine for the guys.  \n\nOnly thing I can knock on this place are the creepy wall fixtures.  Reminds me of Han Solo frozen in carbonite.  But instead, all naked women looking like they're in pain."
4,"Best All-You-Can-Eat Sushi in Vegas!!\n\nMy friends from Vegas have been raving about this Sushi joint for months now and I finally got to see what the hype is all about.  If you are craving for sushi and sake, this is the place to be at.\n\nAs we walked through the door, we were greeted by the whole sushi chef staff in Japanese and were soon greeted by Mikey, our host, server and bartender.  All-You-Can-Eat-Sushi is available all day. Lunch is $21.95 and dinner is $29.95 (i think).  We were there for lunch and you can order basically everything from the lunch menu.  Add another $10 and you can consume all the sake you want! Yes, that's all-you-can-DRINK sake with your all-you-can-eat Sushi which makes it a very dangerous combination.\n\nUnlike most all-you-can-eat sushi joints in vegas, this place doesn't regulate their 45 min limit rule and they don't force you to eat all your left over rice. Their sushi is super fresh and they offer plenty of specialty rolls.  You also have to try their pineapple infused sake...so smooth and pineappley....and a creeper!  Great idea for our next get-together at our place.\n\nBest highlights of our experience:\n1.  Fried Shrimp Heads: Crunchy and tasty!!!\n2.  Pineapple Infused Sake\n3.  Favorite Specialy Rolls: Double-D Roll and Mikey's Roll\n4.  Mikey our waiter was super cool because he kept the sake jar full.  Even had a shot with us.\n\nMust visit this place next time I'm in Vegas.  A short 10 minute drive off the strip and you will totally get your money's worth and more.  I don't even remember how many times I rubbed my belly after eating here so you know this place is DA BOMB...Pineapple Sake Bomb!"
4,"Vanity is brand spanking new, sweet decor. Reminded me alot of XS just smaller and more private... Didn't love the DJ the Saturday I went, but that changes upon the night of the week you go.\n\nBut my review is for one of their amazing employee, five stars for Matt Minichino! He was so helpful and kind to my friends and myself. GO MATT!"
2,"For a public course in Vegas, this one is pretty good.  Not great, not horrible.  There are other courses in SoNV and SoUT that I would rather play.\n\nPlayed it yesterday for the first time since May, and the course is in great shape.  (They just finished overseeding recently, and with the great weather we've been having the fairways and greens are looking good.)\n\nThe course is a bit narrow and there are a few holes with blind shots where you can't even see the flag from the women's tees.\n\nMy big knock on this course (as of yesterday) was that on #17, there is goose poop all over the place.  I mean... everywhere... on the fairway, on the green, on the cement, everywhere.  The geese love this hole for some reason.\n\nThe plus side is .... they have a really nice proshop and the bar/restaurant is surprisingly good."
3,"Fun, fun, fun...because I won!\nI was extremely lucky on the blazing 7's!\nI hit 7 7 7 about 3-4 times., winning $200-$300 for each match!\n\nAnyway, this casino is pretty nice. The crap tables were super full when my bf and I were there. And I noticed there were a lot of old people around. I guess this casino is where all the old folk go to get craazzzzyyyyy.\n\nAfter I won, i was walking around looking for some place to get me a latte. No such luck because Coffee Bean was already closed. Boo you Coffee Bean, boo you. \n\nI'm looking forward to stopping by this casino again for more blazing 7's fun."
4,"The best kept secret of the Bethany home 16 th St intersection. The food is always quality and super inexpensive, the drinks are stiff and well made. The atmosphere could be spruced up but then it wouldn't be cjs anymore. I go often and regularly. The crowd changes at around 9pm and gets younger and more interesting. Worth a visit."
0,"I don't know where all those people who have given them 4-5 stars rating, We went in there for the 1st time, from San Diego where they know how to make Mexican Food. We waited 43 mins. before being waited on and served. The food was less then mediocre at best, and the service is below average. 1st and last time there."
4,"How can you not love Miller's Ale House? They have ALL the things and they do them ALL well! \n\nLet's start with the service! This was my second time here and the staff is always ready to serve you and seat you quickly. Joel and I came in on a Sunday around lunch time. Our waitress Brittany was so friendly and made sure all our food and drinks came out fast. \n\nThe atmosphere is great they have several huge wooden bars and plenty of tables to sit at. They also have different kinds of seating higher chairs and tables, booths and regular chairs and tables. There is a place to sit for everyone whether you are a family (kids eat free Tuesdays ) or if your just there for drinks. Miller's has a great selection of music which I totally appreciate as well.\n\nNow the best part The FOOD and drinks!Talk about selection. Boy, do they have it! They also have amazing daily specials when it comes to food and drinks. They have huge bars with lots of different beers on tap or if beer isn't your thing they have a book of ALL the cocktails. On this visit I ordered a Bloody Mary. Which was yummy! It came with a pickle, olives and celery as garnish. I also had a drink called an Orange Crush. Both drinks were perfect and didn't break the bank either! I can't wait to come back and do a Sangria pitcher ( it's only $10). As for food we decided on potstickers for an appetizer. They were tasty and had great garlic flavor. For our entrees I ordered the Southwest Steak Salad. It was HUGE! It came piled high with onion strings, lots of tender pieces of steak, corn, black beans, avocado and a spicy mayo dressing. I loved it! Joel choose the Philly Cheesesteak ( fully loaded) it came with tons of thinly cut steak, onions, mushrooms, peppers and of course cheese. It too was huge and full of flavor. What a satisfying and fun lunch!\n\nMiller's Ale House is a great place if you want tasty drinks and food at a reasonable price. Plus the staff is so friendly and helpful you can't help but want to come back."
2,"A Coworker recommended Jason's Deli. I just happened to see one when I was by Barnes & Noble. Why not try it.\n\n  IMO they are kind of pricey. $9 something for a BLT with potato chips and soda is a couple dollars short of a full service restaurant. For a $7 BLT, at least give a choice of fries. Nearly $8 for the salad bar is not a bargain, when you could have all you can eat salad at any buffet. Even the worst of the worst buffets cannot ruin salad (well maybe a few)\n\n  I rate the quality of the BLT, served on a double layer of wheat bread as high. The baked Lays is the same quality of the baked Lays I eat at home.\n\n This Jason's Deli is enormous. I appreciated that it was easy to find a table and that there were not people on top of me.\n\n   I will pass over boasting over Jason's Deli to coworkers. There are better restaurants. My first impression is that Jason's Deli is good, yet nothing spectacular."
4,"We have used Bob's K9 Convenience twice now. The big news here is that Bob and his team have come BACK the second time! You see, we have FOUR dogs. They are a handful! Bob took meticulous notes in our first meeting prior to the visit. He asked great questions and anticipated our requests and the dogs' needs. We even have one dog who doesn't easily warm up to strangers but he did fine. We've never experienced  a service coming into our home while we were gone but this service was very trustworthy. The extra touch of giving us regular reports (emails) was especially reassuring. We added one other request. We feed a feral cat who lives in the neighborhood and Bob's service did not hesitate to tend to the cat's feeding and watering as well. Bob's friendly demeanor is especially appreciated. Well done, Bob!"
4,"Staff always greets us while walking in! Everyone every time we've ever been has always been upbeat, super friendly, loves kids, and has excellent customer service for the child and adult.\n\nBeen going here for years!\n\nDon't forget to sign up for emails and register your animals birthday. We get emails when our animals anniversary birthday is and often get free accessory coupons. Print all coupons before arrival from your email. Also some coupons from websites do not work in store either. \n\nWe like to buy gift cards from Costco when they have them. Costco usually sells $50 for only $40 and each gift card is worth $25, which is also great for birthday presents to a child as well. $25 in there gives you many excellent options for an animal.\n\nThese animals come micro chipped. Your UPC is in the animal, so if you ever find a build a bear loved one you can take it to the store and find its Mommy or Daddy. If stitching comes apart they will gladly stitch the hole back up and make sure your animal isn't scared. Super cute!"
0,"These guys did an oil change and managed to spill antifreeze all over the belts. They also insisted that my battery was bad. After a quick trip to my Honda dealer, it was confirmed that my battery was fine and Juffy Lube used the wrong setting to gage the battery. I tried to tell the Jiffy staff, but they were not interested. Jiffy Lube insisted they were right. Beware of these guys. You may not need what they offer. They cost me a lot of lost time. The car had a bad odor for a long time from the spilled antifreeze."
4,"Sorry folks, but as far as I know, this IS THE BEST sashimi in Montreal. In fact, I remember getting teary eyed at how good it was. My friend Ma\u00efko took me here for my first experience, and it was amazing, and not only amazing but when I think back about that night, I go to a happy place in my mind.\n\nWe started off with the Yuzu martini (freaking delicious) and then made our way through 2 long plates of sashimi, Chef's choice. Everything was fresh, including the salmon, and that makes a huge statement for me, because I typically avoid salmon as I never find it fresh enough. \n\nWe ended the evening with the thousand layer cake made just like my Aunt's. Happy happy happy. and happy some more."
2,"Pad Thai & Springs rolls are pretty tasty! I can't say I was blown away, but it was definitely good. I order one single Spring Roll, and I guess they accidentally made it a full order (4 Spring Rolls)... Well they went ahead and just gave them to me for the price of one. Pretty sweet! It's the little things..."
1,Very dissappointed after all the 2nd hand hype..... The Burgers and fries LOOK great when served....but are very bland....The peanuts taste better than the burger. In the end I put this chain in somewhere between In N out and a Wendy's...with In N Out getting the edge. Definetly not worth the wait you see at lunch time...Better off going to red robins or grabbing a 5 dollar burger at Carls Jr. Soooo much grease/oil....soooo little taste!
1,Where should I begin. They used to be good. I don't know what happened but customer service and quality of their work has gone way down. It's very very unlikely that I would ever go back there. And I used to go there a lot because it's close to where I live. But the last couple of times I was there it was just bad service and my nails didn't look as good. Today I got a manicure and deluxe pedicure. My manicure was literally 5 min. My nails look bad and he ( Mike) rushed right through. I don't know why he was in a hurry. There was one other person in there. It's not like they were busy. Don't get a deluxe pedicure it's a waste of money. It's the same as their regular one except its $10 more because they wrap a towel around your legs. Big deal. Rush rush rush.  Well I figured out why he was rushing me so much - he had another lady coming. I was in the middle of my pedicure when she walked in and he said I'm ready for you. I do not mind waiting if you have an appointment because I'd rather you do a good job. So don't go there. Do your research and get a place that will do a good job and make you feel relaxed and happy.
1,"This place would fair better in a town with fewer food options. The pizza is... ok. The service is plain slow. Location is great and they do have a street side terrace, just don't be in a hurry."
2,"My husband and I came here on a Wednesday night because we had a Groupon for $30 worth of food.\n\nThe Groupon said to call ahead with a reservation and to  mention the Groupon, so at 6pm I called, and was told the earliest they could take me was 7. I thought it was odd being so full on a weeknight, but fine with the time. It seemed like they were really busy because it was hard to talk to the hostess, who seemed in a rush to get off the phone. \n\nWe arrived around 10 til 7 and were immediately seated. We were sat (very close to) a group that was already there at another grilling station. We waited on the rest of our people to get there and I actually felt a little smashed between my husband and a 12 year old from another party. I feel like they had 1 too many chairs for the table. \n\nOur waiter was Quinn. He was pretty nice, but I think he had at least 1 other table, because we saw him few and far between. It seemed like the waitress serving the table next to us was a bit quicker, but who knows what was happening behind the scenes. \n\nI ordered the Teryaki steak, and my husband got the Teryaki chicken. It comes with a shrimp appetizer, soup, salad, vegetables (broccoli, zucchini, carrots, and mushrooms), and white rice (you can get an order of fried rice for $1.75 extra). \n\nI thought the shrimp was good, and the chef did a little trick flipping the shrimp tails into a used bowl, one into his pocket, and one into his hat. This was probably the only time he showed off. The chef at the other table flipped around the egg, where as our chef cracked them on the grill. The other chef, just seemed like he was having a fun time with it, our chef seemed not thrilled. \n\nThe steak and vegetables, noodles, and rice were all good. Not great, I think if we were paying full price for this, I would have not enjoyed our $40 bill. We did also try Saki for the first time (not a fan). \n\nWe will go back - if we have another Groupon or coupon."
3,"This place is awesome! The service is good, it's clean(which is hugely important when you're talking about raw fish), the food is good and it's affordable. We come here every couple of months for the All you can eat which is only $25! Talk about awesome! Now the deal is you must finish all that you order when you take on the AYCE otherwise they'll charge you ala carte prices which is very understandable, sushi isn't cheap and if it is you have no business eating it. So prepare to come hungry and leave stuffed to the gills. The AYCE is totally worth it if you eat even a minimum of 4 rolls, since at the ala carte price you can pay far more. this place is quiet and awesome and the staff is super friendly, we usually sit up at the bar and chat up the person making the rolls. If you're going here for things other than sushi I would suggest finding a better place. but for sushi this place is definitely a good spot!"
1,"After reading the reviews I was excited about trying this place. I absolutely love pupusa's & couldn't wait to get one. We drove 30 minutes to have dinner & was pretty disappointed. The pupusa's tasted just like a quesadilla & the \""steak\"" that was suposed to be in consisted of 5 tiny pieces. The beans were watery & tasteless but the rice was delicious & the staff was friendly which is why I gave 2 stars."
3,"Where else can you go for a Candlelight dinner on Valentines Day and NOT spend a fortune?  Yep your local participating Waffle House.  Tonight was my wifes and I third consecutive year going to Waffle House on Valentines Day.  They did a nice job of decorating a section with streamers, tableclothes, Roses and Candles.  There was even a table with Strawberry's and Chocolate.  Aside from being a little ecletic, it's a nice way to enjoy the evening.\n\nSadly, the dinner was not fullfilling.  Our server forgot our pies, we had to request them, and the staff was enjoying the chocolate covered strawberries set out for the customers.  I can't say I blame them, but when they are blatant about it, thats a little to much.  \n\nI'm glad that they went to the trouble of making things nice while still staying true to their own menu.  We'll be back again next year."
4,"I have never felt like an idiot while being in the store. The staff is always extremely friendly and willing to help. I don't know how much praise they get, but these guys should be tipped!!! \n\nI had accidentally made an appointment for the other Apple Store, but the staff help me right away anyways and brought my phone back to life."
3,This is another one of my favorite Thai restaurants.  One of my korean friends introduced me to this place.  It as a bit more modern atmosphere than Pin Kaow with some different menu items as well. The food is superb.   If you like Thai food this should be on your list of places to go to.
2,"Chili's is what it is, they are all basically the same, with only slight variations in details that make it better or worse.  I feel like this one falls on the better side of the Chili's experience.\n\nEmployees are friendly, they don't look at me like I am crazy when I tell them to please remove the hepatitis-ridden mini monitor things on the table.  Which is nice.  Good night, I hate that thing, too many people use the bathroom and don't was their hands, sneeze in their hands and don't wash, lick their fingers and press on that thing, and now you want me to press the screen to order, no thanks.\n\nSame food as every other Chili's, prepared and presented in a manner that is reasonable.  Nice servers and easy parking make this a place we return to from time-to-time."
3,"This is my boyfriend and I's go-to sushi place. Parking is easy, service is friendly and their sushi is yummy."
3,Good Mexican food. Great value!
3,"There's nothing particularly unique about this Flat Top location compared to all the others, but that's no surprise from a chain restaurant. The size of the space is good, the waitress was really nice (automatically gave us the student price - which itself wasn't terrible for a sit-down restaurant), and it all seemed to go as it should at Flat Top.\n\nThe concept itself isn't bad; when I was younger I thought Flat Top was the ultimate in food fabulousness. Now that I've been in college and made more than enough \""let me throw every thing I can find into a pan with some rice and soy sauce and call it stir fry\"" meals, the excitement has worn a little thin. Of course, the vegetables are much more varied and fresh, the sauce selection is massive (just don't think about Sauceman's from Tom Goes to the Mayor), and they give you lots of special options that most college students probably wouldn't be able to do. Plus, you know, not having to cook or clean dishes yourself.\n\nI like the place, I'd recommend it to people for what it is, and I'd certainly go again myself. Also, I've heard good things about their breakfast...maybe next time?"
1,"i'ts hard to give a place where you see a lot of boob a bad review, but i have to.  the food is pretty crappy.  some english & irish beer on tap, but i'm not a huge fan of those.  it's all mainstream stuff you can find at safeway.  i guess not a bad place to get a beer and watch a game if there's no other choice and you have't seen 1/2 a boob in 6 months.  but i wouldn't go out of my way to go here."
2,"Home Depot isn't so much a choice for home owners as it is a necessity, so if I absolutely MUST fix it, I stop here first for parts.  If I need it, they probably have it, from A/C fuses, CFL bulbs, stove parts, new bathroom fixtures, flooring, to another garden hose (aka doggy chew toy), or a dozen different kinds of herbs for my most recent foray into window box gardening.  They are cheap as can be, but even if I go in for washers and duct tape,  I never leave for less than $65."
0,"We drove all the way out here to eat dinner on the water. Because of the length of the drive, about an hour, we checked the website for their hours. The website clearly says they are open till 9pm on Saturday. We arrived at Dillon's at 8:00 on the dot and were turner away right as we opened the gate to go in. There were about 15 people in the restaurant still. I explained that we checked the website and it says 9pm. I also explained how far we drove. He said they close at 8, on their discretion and that the hours are subject to change. We (6 of us) just wasted our time and we will never be back. Management really should do something about this issue. BS in my opinion and we will never be back!"
1,"They serve breakfast and lunch. It's right in your hotel at Mandalay Bay. It is basic. \n\nWe had a dining credit due to our room being overbooked so we came down here to spend the rest on breakfast before we checked out. \n\nThe concierge told me this used to be the Mandalay Bay's 24 hr restaurant. Now it closes in the afternoon and has a very limited breakfast and lunch menu. \n\nSince it is an only partially operational restaurant, we stuck with safe breakfast options - eggs bacon toast and French toast. The bacon was tasty. The rest was meh but we were glad to have it in our tummies. \n\nThe restaurant has a nice ambience and decor - kind of tropical. It's a shame they don't operate it all of the time and with a full menu. \n\nI noticed the side of toast only came with 1 slice. I thought that was odd."
4,Dropped in to see what the breakfast was like here. Turns out they only have breakfast tacos and potatoes. They were very tasty and the salsa that came with them was excellent! They make the salsa in house. I will be back to try the dinner menu.
2,"Best Buys are closing around the country, and honestly it is quite obvious to me why. I see nothing but teenagers working in here. They are more worried about texting their bf/gf than helping close deals on the sales floor. In the online age, you have to do something to stand out. Texting, talking with coworkers, and generally ignoring customers is the wrong way to do so."
0,"On May 2, 2013 a group of friends and I came here to grab a burger before a movie.\n\nFour of us became incredibly ill only hours after eating here and we were all sick for 3-4 days afterward. Two of the other members who came with us did not get ill.\n\nApologies, I would have written something more timely, but just getting around to it now. I've eaten at other Red Robin's before and never had an issue. It appears it's just this location."
4,Totally awesome. Foie gras pudding pops. Hell yeah.
4,"I was skeptical of this place after reading the reviews, but we enjoyed the food and the service. When we arrived the line was long but it moved SO fast! We got seated within 10 minutes. Our waitress took longer to get to our table and take our order, but she let us know that she would be right with us. It was packed in there, and she was swamped with tables. \nConsidering how many people were there, our order came up in no time. The food was great, REALLY TASTY! Silverware was clean, she refilled our waters for us when they were low. No complaints! \n*we ate here for 5 days straight while in Vegas and Only had a bad experience on the last day, Friday. If you come here, ask to sit in Pamela's section. She's the best. Everyone else is really hit or miss."
2,"My first time to Las Vegas Chnatown plaza after going to Vegas for so many years!  and after being here, I kinda understand why none of my friends mentioned this place...  It is not a TOWN, it is really a plaza..  some restaurants here and there, but I guess I probably wouldn't want to come all the way to Las Vegas from Cali. to have Chinese food!    Don't expect too much when you come here, except maybe some cheap meals..."
1,"very large, very confusing, long walk in terminal 4 from gate D to C........long walk and no options."
1,"This is our second time coming here. We haven't received our food yet but I can say our first visit was better already. It was busy then and service was a lot better. Just waiting to order today was a wait and it is not busy at all. Food just came in a fair amount of time.\n\nReceived our meal and our country potatoes were cold on both plates, received one egg instead of two and my pork lion was  tough. This experience wasn't great at all but our first time here was outstanding which is why we came back. Not sure what changed."
2,"This is a small bar in the lobby area of the Vdara hotel.  The food was good, but took way too long for the price paid for it.  Staff kind of goofed off a lot and that bothered me since I was sitting there waiting for sustenance.\n\nAnother issue I have is that the lobby area would waft this overpoweringly strong fragrance that would give you headaches if you breathed in the aromatic fumes for too long."
0,This place use to be great but disappointingly it has changed. Much like recent reviewers there new goal is only to get you in and out in 10 minutes. Customer service is totally forgotten. In a rush they missed many patches that I wanted fixed but was never even given an opportunity to address . The owner is totally out of touch and has no loyalty to her loyal clients. She's only concerned with making sure your in and out. it's turned into a factory not a spa and don't bother telling Tricia because she does not care even though I was once one of her first clients.
3,"Bone Marrow & Oxtail Jam a.k.a. Bone Marrow & some very good/reduced beef stew. It was quite delicious, and rich in flavor. I had issues with how it was served with these odd, finger sized, crackers. It was really difficult to spread the marrow on them, as well as getting the \""jam\"" to stay in place since it's really decent sized pieces of beef. Also, the seating was odd for three people, so I didn't notice the sea salt on one end of the slate the food was served on. The marrow really needed that salt. ***\n\nBeef Tartare! Truly delicious. Perfectly seasoned, and a large serving. Probably more beef than my buddies burger. I shared this with my two friends, and we all enjoyed it. It was the favorite at the table. *****\n\nI highly suggest you visit early in the night during the happy hour. Great food at a decent price."
3,Fabulous and very affordable!
